A,B,C,D,VOLUME,AREA,AREA_FORMULA,VOL_FORMULA,ECLODIU
60.60,44.71,31.30,29.30,51.94,7653.36,7813.59,52.17,1
57.43,43.27,29.11,28.33,47.71,7068.81,7200.98,47.71,1
60.24,45.88,31.24,28.99,53.76,7838.48,8028.76,54.01,1
58.06,45.45,31.57,26.50,51.49,7536.87,7723.14,51.78,1
64.10,46.89,32.16,31.94,60.14,8663.39,8647.95,58.64,1
58.28,44.94,30.52,27.77,51.11,7485.85,7634.31,51.05,1
57.79,46.20,30.77,27.02,53.18,7732.04,7853.67,52.89,1
61.92,45.58,31.21,30.71,54.32,7946.39,8132.33,54.61,1
60.21,44.85,30.74,29.47,52.14,7648.40,7804.71,52.16,1
60.54,47.01,31.21,29.34,55.27,7999.30,8307.96,56.30,1
60.69,47.10,30.97,29.72,56.54,8170.59,8344.25,56.59,0
63.67,45.93,33.01,30.67,56.31,8215.90,8388.79,56.48,1
61.78,44.69,32.39,29.39,52.88,7774.96,7925.81,52.91,1
60.52,45.61,30.38,30.13,53.09,7753.37,7998.29,53.72,1
58.51,44.40,29.52,28.99,50.58,7438.73,7541.03,50.27,1
58.28,46.22,29.90,28.38,53.39,7728.27,7906.22,53.27,1
63.75,49.34,32.90,30.85,62.77,8935.91,9175.24,63.32,0
62.83,47.70,32.81,30.02,58.81,8468.08,8700.99,59.31,1
62.21,45.60,32.24,29.97,54.37,7938.96,8168.29,54.86,1
59.19,44.08,31.49,27.70,50.11,7391.46,7541.37,50.16,1
59.46,43.85,32.49,26.97,49.79,7349.98,7521.48,49.94,1
61.12,46.92,31.16,29.96,56.86,8228.90,8348.14,56.56,1
61.30,48.24,30.89,30.40,59.01,8427.64,8661.09,59.21,1
57.18,46.07,30.63,26.55,51.98,7590.43,7765.90,52.24,1
59.95,44.02,30.60,29.36,50.85,7501.11,7600.33,50.53,1
59.04,44.48,31.41,27.64,51.20,7484.55,7611.26,50.75,1
58.57,46.56,29.68,28.89,53.51,7797.24,8008.56,54.08,1
60.57,48.76,30.68,29.89,60.10,8575.69,8701.17,59.66,1
61.17,45.76,31.35,29.82,54.33,7933.65,8097.30,54.44,1
61.51,45.65,31.24,30.27,54.36,7933.90,8107.18,54.47,0
63.36,44.43,32.07,31.29,54.43,7990.82,8022.75,53.45,1
59.40,46.51,30.10,29.29,54.17,7848.76,8080.73,54.57,1
64.66,45.48,32.34,32.32,56.34,8225.28,8387.51,56.30,0
60.76,45.15,31.24,29.52,53.86,7872.39,7923.42,53.06,0
60.00,44.40,31.06,28.94,51.32,7539.71,7687.04,51.23,1
61.65,45.81,32.20,29.45,54.74,7974.98,8158.16,54.87,1
59.34,42.88,29.96,29.39,48.02,7138.95,7300.87,48.22,1
62.03,46.26,34.09,27.94,54.08,7924.07,8299.08,55.96,0
59.97,44.81,30.87,29.10,52.28,7675.49,7771.20,51.92,0
65.02,49.96,32.73,32.29,65.26,9242.55,9457.40,65.64,0
64.41,47.01,32.34,32.07,58.38,8457.06,8707.41,59.10,1
62.83,44.93,32.29,30.54,54.59,7981.87,8080.83,54.02,0
62.08,45.61,32.44,29.64,54.93,8031.00,8156.10,54.78,1
62.21,43.51,32.29,29.93,51.02,7568.78,7711.34,51.06,0
59.77,47.38,30.17,29.60,56.13,8088.74,8310.91,56.44,0
58.96,46.13,29.72,29.24,53.73,7817.55,7954.00,53.58,0
62.66,45.53,32.49,30.17,55.25,8079.05,8196.49,55.03,0
60.88,44.54,31.19,29.70,52.46,7678.76,7803.99,52.05,1
58.97,44.90,32.44,26.53,51.85,7596.15,7695.25,51.42,0
59.48,45.84,31.36,28.12,53.45,7788.97,7946.49,53.43,1
61.54,48.57,31.29,30.25,59.59,8553.28,8762.15,60.05,1
61.04,47.99,30.52,30.52,58.43,8389.92,8577.95,58.53,1
59.38,46.31,30.18,29.20,54.45,7902.29,8036.95,54.20,1
57.89,45.93,31.11,26.78,51.79,7572.90,7806.31,52.48,1
57.40,45.19,29.59,27.81,50.92,7457.26,7597.94,50.87,0
59.56,44.48,29.90,29.65,51.17,7498.73,7659.80,51.08,1
58.60,44.77,31.70,26.90,50.64,7434.65,7631.49,50.96,1
61.21,47.87,31.24,29.97,58.52,8412.33,8570.38,58.44,0
61.69,47.35,32.47,29.22,58.24,8390.59,8504.73,57.80,0
61.79,47.38,31.16,30.63,57.68,8310.42,8520.66,57.93,1
57.24,44.88,32.02,25.22,50.17,7363.98,7522.51,50.24,1
57.11,46.17,28.80,28.31,51.95,7575.19,7777.48,52.37,1
58.96,46.38,29.72,29.24,54.38,7894.81,8008.02,54.02,0
58.84,46.23,29.79,29.05,53.91,7836.62,7963.82,53.67,0
62.57,47.38,32.16,30.42,58.18,8400.42,8602.22,58.50,1
57.75,43.59,30.17,27.58,48.49,7156.61,7297.25,48.42,1
60.38,44.79,31.44,28.95,52.25,7647.24,7809.12,52.17,0
57.67,45.08,31.49,26.18,51.56,7531.05,7605.84,50.88,1
57.62,47.78,29.54,28.08,56.10,8053.75,8176.23,55.58,0
62.49,48.62,31.27,31.22,60.04,8595.63,8874.29,60.88,1
61.51,44.83,31.88,29.64,52.90,7756.30,7928.49,52.97,0
64.14,47.67,32.23,31.91,58.95,8518.87,8829.80,60.22,0
59.88,44.29,30.68,29.20,51.00,7498.08,7652.05,50.96,1
60.24,44.05,30.88,29.36,50.72,7487.18,7634.60,50.77,1
61.85,46.05,32.35,29.50,55.69,8115.13,8229.52,55.44,1
61.11,47.48,31.82,29.29,58.12,8373.56,8471.22,57.60,0
58.12,46.01,31.60,26.52,51.84,7559.31,7847.54,52.78,1
57.40,44.02,28.86,28.55,48.96,7222.72,7352.88,48.91,1
61.48,45.51,30.78,30.70,54.69,7979.66,8073.47,54.19,1
59.61,45.85,31.72,27.89,53.39,7793.92,7961.45,53.53,1
63.94,49.81,33.59,30.35,64.02,9044.35,9305.31,64.44,0
60.07,48.01,30.66,29.42,58.03,8303.32,8482.01,57.85,1
57.15,45.33,29.20,27.95,50.78,7430.87,7603.46,50.95,1
62.81,45.43,33.54,29.27,55.18,8061.23,8190.31,54.94,1
55.91,42.95,29.71,26.20,46.16,6836.83,6993.02,46.27,0
59.78,45.06,31.07,28.72,52.71,7726.11,7806.44,52.24,1
57.68,45.51,29.96,27.73,51.62,7539.40,7694.58,51.62,1
57.65,47.06,30.31,27.34,53.78,7794.98,8023.80,54.31,0
58.81,45.89,29.89,28.93,53.59,7815.48,7888.56,53.06,1
60.52,46.11,32.13,28.39,54.52,7921.47,8108.74,54.62,0
60.53,42.38,30.77,29.77,49.24,7326.18,7309.08,48.09,1
60.55,46.85,32.41,28.15,55.94,8117.12,8276.50,56.02,0
58.34,46.13,31.07,27.27,53.26,7738.49,7894.33,53.15,0
59.26,46.70,30.13,29.13,54.83,7877.64,8109.36,54.82,1
58.49,44.35,31.74,26.75,50.58,7446.03,7531.79,50.17,1
64.11,44.68,32.54,31.57,54.81,8038.66,8152.28,54.40,0
59.31,43.43,30.52,28.80,49.73,7358.93,7414.22,49.13,0
57.44,42.58,29.97,27.47,47.17,7003.74,7060.74,46.60,0
64.14,46.04,32.19,31.95,57.40,8328.71,8461.35,57.02,0
60.27,47.18,30.87,29.40,56.41,8151.25,8317.63,56.43,1
61.31,46.83,31.32,30.00,56.87,8238.76,8347.53,56.53,1
59.21,44.80,30.10,29.11,51.68,7590.99,7693.06,51.40,1
60.77,45.20,31.64,29.13,53.88,7811.41,7935.36,53.15,1
61.64,46.54,31.70,29.93,56.39,8170.69,8317.63,56.22,1
65.28,47.07,33.40,31.88,59.86,8643.12,8812.09,59.85,1
62.28,47.67,33.01,29.27,59.55,8543.63,8638.47,58.85,0
61.14,45.04,31.19,29.95,53.62,7834.57,7937.12,53.11,1
60.94,46.85,31.22,29.72,56.04,8112.71,8314.77,56.30,1
60.99,45.38,34.01,26.97,53.53,7818.32,8000.68,53.61,1
61.80,47.24,31.16,30.64,57.90,8327.85,8488.52,57.65,1
60.59,46.42,30.38,30.21,54.42,7931.67,8183.91,55.26,1
58.88,47.99,31.45,27.44,56.99,8189.24,8354.34,56.90,1
59.91,45.22,30.74,29.18,52.76,7719.64,7854.74,52.62,0
64.60,46.25,33.68,30.92,58.62,8457.77,8554.74,57.74,1
58.74,43.38,33.01,25.72,48.99,7244.68,7354.16,48.68,1
56.44,43.80,29.39,27.05,48.19,7116.33,7215.90,47.95,1
58.18,44.80,31.35,26.83,50.95,7481.15,7594.57,50.73,1
59.40,48.06,30.72,28.68,56.86,8188.81,8423.24,57.43,1
62.14,46.54,32.19,29.95,56.89,8236.46,8369.29,56.58,1
59.12,43.71,31.57,27.55,49.54,7324.57,7455.46,49.48,1
59.01,43.63,30.52,28.49,49.28,7284.27,7426.83,49.27,0
63.33,45.68,34.81,28.52,55.69,8128.56,8301.18,55.76,0
60.02,46.92,32.55,27.48,56.96,8225.08,8239.30,55.78,1
60.45,47.21,30.24,30.21,57.00,8214.93,8341.86,56.61,1
60.39,46.01,32.32,28.08,53.70,7813.39,8075.54,54.36,1
60.25,46.12,31.50,28.75,54.45,7900.11,8083.37,54.46,1
58.46,44.60,30.99,27.47,50.24,7384.34,7580.54,50.58,1
61.52,45.76,31.03,30.49,54.72,7951.10,8131.67,54.67,1
60.21,45.85,30.97,29.24,54.73,7963.96,8021.40,53.95,0
63.60,47.55,33.22,30.37,59.99,8611.64,8746.65,59.58,1
63.86,47.73,34.31,29.54,59.53,8569.10,8816.59,60.13,0
62.08,45.70,33.04,29.05,54.42,7933.32,8178.47,54.96,1
62.12,44.52,31.20,30.92,53.49,7841.46,7921.76,52.82,1
62.84,47.01,31.69,31.16,57.55,8308.13,8546.28,57.98,1
62.26,47.04,32.80,29.46,56.98,8237.44,8492.84,57.60,1
61.44,47.61,32.39,29.05,57.51,8303.11,8536.16,58.10,1
58.51,44.90,29.74,28.77,51.04,7493.43,7646.86,51.12,0
61.67,45.06,32.74,28.93,54.12,7912.68,7996.38,53.50,1
61.10,45.28,32.67,28.43,52.78,7723.27,7986.67,53.51,0
61.01,45.90,31.24,29.77,54.43,7936.50,8111.74,54.59,1
61.26,47.32,32.90,28.36,57.26,8254.41,8453.33,57.41,1
57.96,47.65,28.99,28.97,55.45,7999.31,8181.79,55.59,1
60.56,45.18,30.54,30.02,53.09,7773.04,7908.67,52.97,1
60.25,45.73,31.36,28.89,53.19,7779.66,7998.15,53.75,1
61.85,46.78,31.69,30.17,57.76,8321.90,8391.80,56.82,1
56.19,44.02,28.33,27.86,47.85,7050.56,7235.77,48.14,1
60.35,45.98,33.87,26.49,54.64,7954.54,8069.11,54.27,1
61.94,45.97,32.02,29.92,55.62,8085.29,8220.64,55.35,1
59.17,45.08,29.95,29.22,51.83,7590.16,7750.45,51.87,0
59.65,45.06,31.70,27.95,52.09,7634.90,7795.45,52.16,1
57.90,44.31,29.20,28.70,50.47,7419.06,7462.34,49.72,0
61.76,46.15,31.27,30.49,55.65,8085.39,8242.40,55.57,1
54.77,44.43,28.49,26.27,48.13,7075.76,7183.53,47.89,1
59.33,47.03,29.68,29.65,55.86,8058.49,8187.89,55.47,0
61.21,47.62,30.72,30.49,58.42,8399.67,8514.27,57.96,1
63.17,44.06,33.47,29.70,52.42,7732.27,7925.50,52.66,0
62.67,45.31,31.70,30.97,54.69,7988.09,8149.65,54.63,1
59.48,43.53,33.73,25.75,49.26,7284.40,7458.53,49.40,1
59.57,44.74,30.67,28.90,51.97,7609.29,7717.85,51.55,1
64.68,45.53,35.00,29.68,56.47,8213.87,8402.87,56.40,1
61.94,45.72,30.99,30.95,54.93,8005.86,8165.24,54.89,1
64.01,45.63,33.24,30.77,56.12,8185.12,8354.82,56.13,1
57.98,43.12,30.03,27.96,47.83,7080.35,7222.96,47.80,1
57.40,43.24,29.60,27.80,47.22,7006.25,7191.93,47.64,0
61.42,47.83,31.47,29.95,58.28,8382.06,8582.92,58.52,0
65.81,48.31,33.26,32.55,62.51,8930.37,9157.28,62.81,0
60.30,44.37,30.17,30.13,52.10,7665.37,7708.72,51.36,1
57.54,43.65,31.82,25.72,48.27,7135.13,7294.89,48.40,1
61.67,44.81,30.95,30.72,52.92,7757.87,7939.94,53.05,1
58.10,43.77,29.42,28.68,48.44,7140.26,7368.95,48.95,1
61.51,48.17,32.02,29.49,59.31,8500.16,8668.76,59.24,1
57.87,48.00,32.34,25.53,55.03,7931.33,8256.47,56.16,1
61.39,44.21,31.60,29.79,51.88,7645.63,7781.17,51.78,1
59.56,43.23,31.17,28.39,49.06,7240.75,7395.43,48.94,0
55.29,42.68,29.27,26.02,45.62,6769.50,6880.27,45.48,1
60.46,44.85,32.49,27.97,52.06,7646.14,7831.74,52.33,1
65.45,49.85,33.97,31.47,65.92,9301.73,9480.23,65.76,0
59.94,48.37,30.74,29.20,58.69,8397.99,8548.76,58.43,0
59.25,43.74,30.99,28.26,49.56,7331.00,7473.16,49.61,1
58.99,46.07,31.13,27.86,53.00,7713.12,7946.71,53.50,1
60.71,44.85,30.47,30.24,52.63,7720.81,7854.04,52.49,1
58.40,44.51,30.32,28.08,49.43,7292.62,7554.64,50.39,1
62.06,46.42,31.79,30.27,56.32,8169.39,8333.99,56.29,1
59.96,47.13,31.77,28.20,56.77,8184.26,8275.65,56.10,1
57.54,45.95,30.54,27.00,53.01,7716.19,7775.04,52.28,1
63.89,44.52,32.44,31.45,55.39,8109.43,8096.78,53.97,1
58.80,43.73,30.92,27.89,49.61,7298.76,7428.78,49.31,1
60.83,44.61,31.20,29.64,51.84,7630.54,7814.75,52.15,1
60.38,46.56,30.20,30.18,55.10,7990.91,8193.30,55.37,1
59.90,46.83,30.72,29.18,54.58,7916.42,8203.53,55.52,1
58.81,46.45,31.29,27.52,54.06,7858.09,8010.83,54.05,1
57.47,44.27,29.46,28.02,49.26,7265.57,7413.27,49.38,1
58.28,45.11,29.42,28.86,51.32,7522.89,7668.69,51.33,0
59.46,45.35,31.77,27.70,52.90,7727.38,7839.86,52.55,1
58.37,44.98,29.57,28.80,51.42,7510.30,7650.15,51.17,0
61.14,46.79,31.20,29.93,56.31,8150.25,8321.57,56.33,1
64.84,46.09,32.94,31.90,57.85,8414.74,8543.11,57.60,1
61.32,45.49,32.42,28.90,54.31,7908.88,8056.00,54.06,1
62.59,44.74,31.67,30.92,54.27,7922.88,8016.23,53.53,0
60.46,45.60,31.22,29.24,53.70,7837.06,7992.29,53.67,1
62.89,46.98,34.59,28.30,57.72,8350.88,8547.63,57.94,1
59.15,47.08,31.22,27.93,55.32,8006.45,8182.36,55.43,1
56.51,44.93,30.27,26.25,49.79,7303.00,7457.99,49.85,1
59.06,44.00,29.68,29.39,49.77,7361.25,7510.63,49.94,1
61.78,46.40,31.02,30.77,56.48,8195.38,8300.05,56.05,1
60.90,46.06,31.72,29.18,54.89,7979.53,8137.11,54.81,1
60.51,48.17,30.27,30.24,58.59,8419.05,8562.77,58.48,1
59.06,46.95,30.54,28.52,55.16,7980.57,8143.24,55.13,0
58.34,45.48,29.32,29.02,52.11,7617.72,7753.43,52.01,1
60.24,46.32,30.63,29.60,54.07,7886.80,8125.40,54.82,0
61.98,46.32,32.13,29.85,56.14,8156.42,8303.37,56.04,0
64.12,47.37,32.35,31.77,59.76,8619.86,8759.23,59.60,0
57.87,44.23,30.60,27.27,49.67,7287.13,7445.19,49.58,1
62.01,47.04,31.03,30.99,57.82,8320.87,8465.80,57.43,0
62.62,46.53,31.95,30.67,56.75,8224.95,8414.77,56.89,0
58.67,45.08,31.47,27.20,51.69,7570.42,7703.17,51.54,1
59.57,46.00,30.17,29.40,54.00,7838.16,7987.23,53.77,0
58.52,46.27,29.93,28.60,53.45,7767.74,7940.37,53.52,1
61.30,46.27,32.75,28.55,55.47,8050.56,8224.60,55.47,1
61.33,48.23,30.75,30.58,59.15,8492.86,8661.82,59.21,0
59.67,45.30,30.93,28.75,53.18,7764.56,7847.09,52.59,0
62.36,46.56,32.98,29.39,56.56,8188.94,8397.25,56.77,1
63.56,46.67,32.27,31.29,57.47,8326.56,8543.71,57.84,1
64.38,46.67,32.72,31.66,58.62,8491.90,8629.10,58.43,0
61.65,48.48,30.99,30.67,59.39,8522.64,8753.86,59.96,1
62.96,48.12,32.74,30.22,60.20,8633.90,8811.65,60.25,1
64.03,46.32,34.43,29.60,56.32,8195.53,8515.76,57.49,0
62.08,45.95,32.29,29.79,54.90,7983.97,8232.35,55.42,0
61.87,44.27,31.69,30.18,52.62,7724.69,7842.69,52.21,0
58.88,44.75,29.59,29.29,51.52,7564.11,7651.59,51.11,1
58.84,46.73,30.54,28.30,53.78,7816.10,8072.44,54.57,0
62.27,45.70,33.39,28.88,56.08,8094.02,8197.94,55.09,0
62.42,44.73,31.85,30.57,53.92,7878.68,7996.85,53.40,0
58.83,43.96,29.59,29.24,49.93,7362.08,7479.40,49.73,1
58.60,45.43,29.67,28.93,51.96,7608.89,7768.56,52.10,1
60.83,44.43,30.79,30.04,52.11,7663.51,7774.24,51.82,0
60.81,46.75,31.92,28.89,55.47,8031.54,8278.97,56.01,0
64.18,47.58,34.47,29.70,59.88,8614.21,8817.35,60.08,1
58.03,45.64,29.39,28.64,52.32,7644.69,7757.07,52.08,1
59.71,45.10,31.74,27.97,52.38,7676.43,7810.53,52.27,0
62.14,46.76,32.81,29.32,55.31,8056.37,8417.71,56.98,1
61.04,45.48,30.87,30.17,54.09,7883.10,8022.63,53.84,1
61.64,46.54,32.70,28.93,56.28,8166.25,8319.02,56.22,1
58.87,46.01,30.29,28.58,53.13,7749.83,7919.76,53.30,1
61.26,45.13,31.49,29.77,53.25,7794.71,7967.88,53.35,0
58.92,43.66,31.85,27.07,48.78,7217.95,7428.12,49.28,0
58.15,44.27,29.36,28.80,50.44,7422.90,7477.39,49.81,0
57.85,47.30,29.68,28.16,54.94,7937.37,8093.37,54.87,1
56.26,47.70,30.02,26.25,54.14,7827.10,8019.36,54.41,0
64.52,45.96,33.48,31.04,56.48,8219.68,8482.18,57.13,1
62.95,45.30,33.00,29.96,55.02,8047.92,8176.27,54.80,0
62.44,44.08,31.72,30.72,51.94,7675.66,7856.94,52.23,1
63.74,47.38,34.24,29.49,59.61,8588.14,8724.02,59.34,1
61.13,45.28,32.24,28.89,53.71,7864.01,7990.04,53.54,1
62.46,47.10,31.75,30.71,57.68,8354.67,8526.98,57.88,0
62.78,48.67,34.56,28.22,61.18,8742.49,8921.77,61.20,1
60.51,45.13,33.51,27.00,52.55,7714.05,7898.14,52.85,1
63.01,44.38,32.52,30.49,53.17,7826.01,7977.40,53.13,0
61.67,45.31,31.20,30.47,54.37,7932.63,8049.34,53.96,1
60.35,45.02,30.67,29.68,52.80,7719.84,7855.32,52.56,1
61.08,45.45,32.04,29.05,53.95,7883.64,8022.44,53.82,1
62.36,49.16,31.45,30.91,61.37,8764.51,8982.62,61.84,1
58.56,44.90,30.17,28.39,51.61,7572.30,7651.74,51.15,0
62.17,45.76,31.10,31.07,55.24,8031.65,8197.68,55.12,1
59.01,43.90,30.24,28.77,49.87,7359.21,7484.59,49.74,1
59.38,46.21,30.42,28.97,53.83,7831.97,8015.72,54.03,1
59.43,47.35,30.81,28.62,56.67,8170.66,8269.37,56.13,1
60.96,47.87,31.72,29.24,57.98,8348.97,8544.98,58.25,0
60.36,45.23,30.82,29.54,53.21,7790.30,7901.43,52.94,1
58.40,44.31,31.22,27.18,50.66,7436.79,7513.14,50.04,1
62.17,45.26,34.12,28.05,54.79,7992.77,8092.16,54.20,1
61.19,45.30,32.15,29.05,53.26,7802.15,7999.50,53.61,0
59.13,46.96,30.99,28.15,54.21,7872.69,8153.05,55.20,0
65.33,48.20,33.06,32.27,62.86,8971.85,9078.51,62.19,0
61.19,45.83,30.97,30.22,54.99,7988.44,8115.06,54.59,1
59.19,44.58,30.47,28.72,51.78,7582.77,7646.07,51.02,0
56.99,43.69,29.38,27.61,48.01,6994.35,7245.28,48.11,1
61.52,47.57,31.03,30.49,57.84,8308.65,8534.27,58.09,0
59.92,46.01,31.63,28.30,53.96,7865.95,8027.23,54.03,0
61.86,48.41,33.19,28.68,60.38,8645.94,8762.54,59.98,1
60.39,46.76,30.32,30.07,55.96,8084.15,8236.82,55.73,1
57.51,44.40,28.99,28.52,50.02,7345.18,7443.68,49.62,1
61.99,46.13,33.01,28.97,55.53,8075.48,8262.13,55.68,1
56.29,45.18,28.55,27.74,50.31,7364.85,7486.09,50.11,0
57.11,45.54,29.18,27.93,51.80,7558.47,7644.32,51.29,1
60.42,47.53,30.85,29.57,57.36,8274.91,8411.87,57.20,1
61.42,45.48,32.87,28.55,54.28,7915.62,8063.31,54.10,1
61.48,43.52,31.38,30.10,50.42,7477.78,7641.79,50.62,1
67.33,42.71,35.43,31.90,53.14,7891.91,8030.11,52.72,1
62.04,46.85,31.41,30.63,56.87,8223.47,8427.61,57.09,1
59.28,45.07,30.90,28.38,51.84,7567.38,7759.20,51.92,1
58.13,45.09,29.48,28.65,51.35,7543.79,7648.28,51.19,1
63.42,45.10,31.85,31.56,54.81,7997.35,8176.85,54.73,1
60.55,44.48,31.91,28.64,52.53,7672.21,7758.29,51.72,1
60.08,44.51,30.43,29.65,51.53,7566.74,7717.93,51.47,1
57.74,44.63,29.27,28.47,50.25,7383.51,7512.96,50.15,1
58.62,47.01,29.57,29.05,55.14,7984.99,8109.59,54.91,1
61.61,45.66,32.94,28.67,54.59,7974.28,8120.49,54.55,0
57.44,45.19,29.14,28.31,50.80,7436.86,7602.21,50.90,1
56.08,42.75,29.42,26.66,46.03,6821.63,6968.12,46.06,0
58.54,45.18,30.77,27.77,52.11,7617.40,7708.94,51.62,1
60.74,46.47,30.62,30.12,55.69,8080.05,8208.99,55.44,0
59.95,45.54,30.38,29.57,52.94,7745.09,7927.72,53.22,1
64.05,46.64,34.58,29.47,57.90,8394.99,8591.29,58.13,0
62.21,46.60,31.99,30.22,56.57,8194.57,8389.94,56.74,1
60.20,42.63,31.61,28.60,48.05,7154.41,7331.44,48.32,1
62.21,46.35,31.47,30.74,56.02,8131.40,8334.00,56.27,1
61.15,45.56,31.70,29.45,53.99,7881.48,8052.51,54.07,1
61.96,47.62,32.49,29.47,58.04,8357.59,8593.71,58.52,1
63.37,47.12,31.85,31.52,58.89,8505.56,8625.61,58.57,1
63.13,46.09,31.72,31.41,55.26,8063.04,8368.18,56.41,0
60.05,45.73,30.15,29.89,53.93,7825.59,7977.93,53.62,1
59.37,44.48,29.79,29.57,50.72,7454.75,7642.26,50.96,1
61.79,45.86,31.63,30.17,54.33,7917.00,8181.85,55.05,0
61.65,45.81,30.97,30.68,54.90,7984.56,8157.39,54.87,1
62.69,47.85,31.99,30.70,60.16,8624.47,8720.88,59.51,0
57.79,44.45,28.99,28.80,50.37,7403.03,7481.81,49.89,1
58.35,45.93,29.18,29.18,52.30,7640.83,7849.84,52.80,0
64.12,46.03,32.19,31.94,57.04,8291.48,8455.79,56.98,1
62.01,45.54,31.63,30.38,54.10,7902.34,8133.99,54.61,0
62.01,46.85,31.88,30.13,56.06,8119.55,8424.54,57.07,1
61.92,48.08,31.95,29.97,59.31,8508.50,8692.15,59.38,1
59.81,46.77,30.27,29.54,55.26,8001.59,8179.24,55.33,1
56.61,45.54,28.68,27.93,50.96,7440.30,7594.47,50.95,0
60.31,45.15,31.54,28.77,52.91,7751.19,7879.14,52.75,1
59.37,45.79,30.20,29.17,53.75,7825.80,7922.92,53.26,0
62.38,48.15,31.56,30.82,59.86,8595.47,8755.71,59.86,1
58.34,47.50,29.79,28.55,55.50,8020.45,8189.66,55.61,1
59.28,46.17,30.29,28.99,53.14,7746.68,7997.36,53.89,0
59.69,44.08,30.74,28.95,50.74,7473.02,7588.70,50.48,1
55.83,42.13,30.17,25.66,44.57,6629.94,6821.16,44.95,1
56.63,45.56,28.45,28.18,50.73,7409.69,7600.19,50.99,1
60.28,47.48,30.63,29.64,56.45,8109.46,8383.69,56.99,1
54.74,47.45,28.02,26.72,52.71,7637.79,7808.14,52.85,1
57.12,47.04,29.05,28.08,54.07,7811.14,7963.35,53.88,1
57.90,44.81,29.97,27.93,50.60,7419.16,7568.17,50.57,1
61.57,45.23,31.42,30.15,54.29,7907.22,8022.10,53.75,0
62.29,47.88,33.40,28.89,59.25,8502.92,8687.25,59.26,0
64.99,48.77,33.26,31.73,63.52,9029.91,9175.94,63.12,0
59.65,46.31,32.72,26.93,54.64,7944.31,8068.48,54.39,1
62.28,45.38,32.54,29.74,54.42,7961.06,8125.43,54.49,0
63.01,44.38,32.02,30.99,53.54,7872.78,7977.08,53.13,1
59.24,45.08,29.64,29.60,51.58,7551.53,7756.36,51.91,1
61.79,46.35,32.19,29.60,54.94,7991.39,8292.33,55.98,1
64.08,48.25,32.91,31.17,60.87,8698.80,8958.69,61.35,1
59.49,46.40,33.04,26.45,54.41,7907.89,8072.10,54.43,1
62.02,44.45,31.14,30.89,52.38,7643.53,7895.30,52.62,1
59.81,43.93,30.54,29.27,50.71,7449.36,7567.55,50.29,0
59.88,45.54,30.18,29.70,53.42,7778.07,7920.59,53.17,0
57.81,44.27,30.78,27.03,49.60,7315.40,7446.86,49.60,1
60.26,46.15,32.79,27.47,53.89,7846.06,8093.86,54.52,0
60.92,45.83,31.22,29.70,54.79,7972.37,8087.99,54.40,1
61.17,47.08,31.95,29.22,56.97,8226.16,8390.16,56.90,1
61.81,46.90,34.06,27.74,57.23,8273.90,8418.79,57.01,0
58.07,44.74,29.17,28.90,51.04,7465.63,7569.65,50.56,0
58.57,45.24,29.92,28.65,52.19,7608.98,7725.55,51.75,0
56.26,45.15,29.52,26.75,49.93,7313.64,7478.96,50.05,1
59.96,46.38,30.72,29.24,54.89,7973.49,8109.84,54.73,1
58.81,44.61,29.42,29.39,51.14,7517.86,7615.49,50.83,1
59.95,44.80,30.63,29.32,51.63,7596.52,7766.89,51.89,0
61.42,44.81,31.47,29.95,53.44,7819.48,7915.36,52.88,0
60.42,46.54,30.57,29.85,55.43,8051.06,8191.95,55.35,1
57.56,46.73,31.57,26.00,53.84,7810.62,7946.40,53.65,1
60.25,47.01,30.87,29.39,55.66,8059.81,8277.54,56.09,1
57.76,42.50,29.54,28.22,47.25,7027.70,7073.30,46.66,1
57.61,43.41,29.46,28.15,48.09,7110.76,7246.48,48.04,1
59.71,45.68,33.42,26.29,52.82,7721.78,7939.67,53.30,1
61.53,46.42,31.27,30.27,56.13,8140.37,8280.22,55.92,0
62.17,47.33,31.22,30.95,58.43,8410.10,8548.68,58.11,1
60.94,46.60,31.72,29.22,55.50,8052.83,8260.07,55.84,1
61.37,45.02,30.68,30.68,53.48,7820.23,7956.26,53.23,1
59.94,43.33,31.49,28.45,49.13,7257.80,7454.55,49.35,0
62.65,45.04,32.20,30.45,54.26,7941.41,8088.65,54.12,0
63.41,45.79,32.95,30.45,56.75,8240.98,8331.20,56.04,1
57.71,46.38,31.77,25.95,52.89,7693.36,7886.28,53.14,1
61.74,49.19,32.69,29.05,61.31,8739.57,8925.31,61.42,1
61.83,46.50,30.92,30.91,56.26,8130.24,8326.29,56.27,1
58.57,45.04,31.75,26.83,50.99,7492.84,7684.59,51.40,1
60.94,45.47,30.95,30.00,54.21,7903.67,8011.26,53.76,1
58.81,45.95,30.52,28.30,52.55,7676.52,7902.07,53.16,0
57.44,46.13,28.74,28.70,52.58,7656.99,7800.80,52.52,0
59.05,48.76,30.44,28.61,56.58,8141.81,8540.13,58.47,0
61.17,45.73,32.62,28.55,53.63,7842.96,8092.64,54.39,1
58.40,45.83,29.45,28.95,52.70,7675.04,7834.13,52.67,0
58.43,45.04,29.60,28.83,51.17,7511.72,7669.18,51.32,1
59.89,45.51,30.82,29.07,52.82,7698.00,7915.09,53.12,0
62.61,48.28,32.17,30.43,60.53,8646.25,8808.80,60.29,1
